0,0,0,0,0,5.56196323331258e-06,0,6.76846052228947e-07,3.94143722547352e-06,6.38975754979731e-06,1.75804676763279e-06,9.66045800794833e-08,1.43886460247497e-05,0,0,1.14778264979131e-07,0,0,0,1.0387010991984e-07,0,0,3.62868219370408e-06,7.92013661757256e-06,0,3.99443516550895e-07,0,0,0,5.62830401247252e-07,0,0,0,1.34768831383692e-06,1.25991658593738e-07,0,1.01363424655243e-05,0,2.03475016390989e-06,1.3525815947711e-06,0,0,3.02491665593059e-06,2.45232604973237e-05,1.21565518070814e-06,2.19172400677353e-06,1.53467688314274e-06,0,0,0,0,0,0,9.80623312417641e-06,6.93748752084524e-07,0,7.17458159165776e-07,1.49407635932914e-06,0,1.62913027566742e-07,4.08885927001752e-07,1.96825662764633e-06,6.51377905523228e-07,0,4.00220211767055e-07,0,4.48667689968211e-07,1.23594565122916e-07,0,0,6.23211310324879e-07,0,9.6125804860261e-07,0,0,1.22126359459718e-06,6.51817960836607e-07,0,0,5.95791174773121e-07,0,0,0,5.33323839112778e-07,0,0,3.54212253025151e-08,0,1.86113443384547e-07,0,5.18649003986721e-07,0,1.20849489247233e-06,1.28861096267147e-06,5.14233875757854e-08,7.96919165556823e-08,2.03679200953789e-07,0,0,0
0,2.13129761512972e-06,0,0,0,1.40080698941169e-06,4.29773726611272e-08,0,1.20097910514846e-06,7.58277404735108e-06,0,5.38196583979192e-06,3.14642879860201e-06,2.72762716680911e-06,1.77278785684548e-06,1.73618495771978e-06,3.13959205680295e-08,0,0,2.16774651671818e-06,0,0,2.78501164767259e-06,0,0,0,0,2.85292768565021e-06,0,4.4709348781621e-07,0,0,8.37109846655616e-08,0,0,0,6.26874705915706e-06,0,3.76550863800539e-06,0,3.5666663241979e-06,1.25698557911137e-06,7.42095093597589e-06,7.281287574036e-06,9.99100039845672e-06,0,0,3.68672676902312e-06,0,0,0,0,2.71719392554512e-06,5.62999283987972e-06,0,4.52259613898478e-06,2.67127013252165e-07,0,2.5940650843846e-06,5.45423598211975e-06,2.76050900051745e-06,9.34246320078592e-07,0,0,1.2864889712488e-07,1.07323079729062e-06,1.93240262883522e-08,4.97265102712215e-07,0,5.81844043477851e-07,1.65609153117701e-07,1.05654880273603e-06,8.4450540380199e-07,0,0,0,0,0,1.83125055017957e-07,0,5.33587798793628e-08,6.48143509306836e-09,4.68482744203465e-07,1.12386079548107e-06,0,1.89870963767844e-07,0,9.06057098452114e-07,8.54442402703668e-07,0,0,0,0,8.1607525091517e-08,5.18232218289276e-07,0,0,0,0,2.4901661918105e-08
0,2.18880172892487e-06,0,2.19535379120737e-06,0,0,1.51191575311004e-06,0,0,3.46250856001791e-06,0,0,0,4.40505508089018e-06,8.01659466568753e-06,1.98149182469752e-06,0,0,0,1.64145938189874e-06,0,0,0,2.36521270724652e-06,0,1.75797836575831e-07,0,3.29987998800054e-06,0,0,0,0,2.50738983089512e-06,0,0,0,1.2457710714036e-06,1.78938393988616e-06,0,0,1.74163514740885e-06,5.325916616811e-06,2.31401367161686e-06,7.67112857231465e-06,1.15196121124851e-05,0,0,0,0,0,1.37909848216337e-05,1.35742777598118e-05,4.4471202524473e-06,6.04463323034415e-06,2.23331216268949e-06,8.5517963834801e-06,7.19468901800032e-07,0,6.48244868813559e-07,5.68914544401831e-07,0,6.32065617412311e-07,1.21384294164092e-06,5.87565939815174e-07,2.33209040600476e-09,0,6.63170133705574e-07,1.35517328557364e-06,4.63480626704334e-07,0,2.54574780577191e-06,3.57042210452848e-07,0,0,0,0,0,9.88328445042815e-07,0,1.2079084430204e-06,4.4134312467578e-08,0,0,0,8.01778908841185e-08,0,1.39520861384661e-07,0,6.08454468753723e-07,1.98190517623151e-07,0,0,0,0,1.5770955782825e-07,7.73170087570617e-07,4.85865721581207e-07,7.3896989688784e-08,2.02242574950388e-07,0
0,0,1.34025343035048e-06,2.31790868918597e-09,0,0,0,0,2.22357650454167e-06,0,0,0,3.89845280071753e-06,0,8.37334594851372e-07,3.27292233893685e-06,0,0,0,2.55361840305404e-06,0,4.6686867359597e-06,0,0,0,5.71701040710725e-08,1.35015261899764e-07,1.3257785806897e-06,1.02308918078868e-05,8.39849826703634e-07,0,0,5.85153116095467e-06,0,0,1.31283268032466e-06,1.88764919785658e-06,2.81329812848354e-06,0,1.83382141777693e-06,1.1583338241335e-06,4.70204989811313e-06,0,1.05041674209e-05,2.2843653037997e-05,0,6.77032108084052e-06,7.38550540736276e-06,1.43313223021628e-05,1.31833182579407e-05,3.73163464690906e-06,1.49206559919745e-05,6.28624924737448e-06,2.61306907879813e-06,6.22528858201802e-06,1.13824938446884e-05,0,4.16477105124727e-07,4.4586261012596e-07,4.01062925617169e-07,0,3.26170826767795e-07,4.69802915886351e-07,0,1.93407549140227e-08,1.16332509932392e-06,1.63464618536754e-06,0,8.78824653141615e-08,0,0,5.05786350500404e-07,3.89238049910986e-08,1.77960389029433e-08,0,6.91342665469933e-08,2.41322943338647e-06,3.34544756732271e-07,0,0,0,0,9.32387323555067e-07,0,0,4.97904382576726e-07,0,0,8.83561214475881e-08,1.0672169453747e-07,1.93903527336125e-07,0,0,0,0,1.11035752694127e-06,0,9.6437962278676e-07,0,9.02338048739386e-08
0,0,0,0,0,0,0,0,0,0,6.47451221004546e-08,0,4.38360789165852e-06,0,3.68695951112445e-06,0,0,0,0,6.00976344670019e-06,0,0,0,0,0,2.69324317372565e-06,0,0,0,0,0,0,4.11365639956049e-06,1.45320812467153e-05,3.86256806671776e-06,2.24181234894845e-06,9.44323453523219e-08,0,1.90523977299954e-05,2.13466406009951e-06,2.85619306743909e-05,1.89567715649074e-05,0,9.25814911269849e-06,2.99525658324392e-05,3.10629745502385e-05,5.80179154946471e-05,5.75661213261878e-05,3.36230846363198e-05,3.65756194175768e-05,6.86815300567153e-05,5.90878226304425e-05,1.90726622461657e-05,8.82602862924055e-06,8.38128713565742e-06,7.73456728809979e-06,8.03210748263914e-07,5.04055292358219e-07,2.2640835536419e-07,5.70575334994196e-07,2.13469049971248e-06,5.46607929922628e-08,1.03568121760037e-06,9.01314851797074e-07,0,0,9.92785568553993e-07,6.30998591815308e-08,2.89119407517781e-08,5.14763885479919e-07,0,3.61665834899906e-07,0,0,1.63669324541096e-07,1.27212997579134e-07,0,3.63736802004317e-07,0,1.21225418736484e-07,0,2.85428715495941e-08,8.43002193503933e-07,6.90882041067987e-07,0,4.45953483374367e-07,1.84746020369008e-07,0,8.23272786616173e-07,2.30259653677962e-06,2.27505633759007e-06,0,0,3.53793514793299e-07,0,1.35346993188473e-07,0,0,5.91693408041139e-07,4.47899631845428e-07
2.98377046192043e-06,2.87811565515401e-06,0,0,1.74437597738361e-06,0,0,0,0,0,0,0,0,0,1.10482087443445e-06,1.88220145314257e-06,0,0,2.70763799244673e-06,0,1.644518015562e-06,2.44389796023212e-07,0,0,1.93871027975194e-06,0,0,0,0,1.58698142997111e-05,0,0,3.89453633829075e-06,3.45671030465412e-05,7.68715203444121e-06,3.76319756946776e-05,3.37017038477005e-05,2.19768081281251e-05,1.73537604970582e-05,2.4948316475844e-05,3.54104840661766e-05,2.23421445870131e-05,6.65520340393403e-05,6.905456161737e-05,8.00516120766265e-05,7.56693114067535e-05,7.30064416170697e-05,5.39936321251672e-05,4.9581001721882e-05,5.69245311540535e-05,9.61043195521021e-05,3.36907385365035e-05,9.7652382929306e-05,5.9725163490461e-05,2.94941298655131e-05,3.00746206418499e-05,2.83381676126415e-06,6.30561511245526e-09,4.37751523775102e-08,1.94099033457761e-06,5.12927710637964e-07,1.59752597947891e-07,0,0,0,1.24728031158732e-06,0,1.22399638472438e-07,7.60114018323029e-07,7.28535036168836e-07,0,8.02381748096636e-07,0,0,0,0,0,3.68730632717714e-07,0,1.01696624422108e-06,5.2543762155539e-07,1.44217809241455e-08,2.26877583838711e-07,1.43676417392346e-07,0,0,0,0,0,3.25367797605231e-06,0,0,1.12012362165484e-07,0,0,0,2.21331145688861e-08,0,0,0
0,0,0,0,0,0,2.63884446253555e-06,1.95607226451343e-06,0,0,1.03582293943894e-05,0,0,1.65424209632933e-06,3.58704046943239e-07,1.0336557273194e-06,1.29084282435378e-06,1.44205030478035e-06,0,1.08739811129679e-06,0,0,2.19395641975967e-06,0,1.31259323069337e-06,5.83453345307194e-07,0,0,0,6.99987333819408e-06,2.34334615956619e-06,1.43350755786552e-05,0,3.71926064157477e-05,1.99010212958998e-05,4.17872521970626e-05,6.13679032755109e-05,7.11852761655266e-05,0.000124606324589576,7.81919421038852e-05,6.2297356284417e-05,8.8733369529266e-05,0.000106030451691015,0.000129661114070351,0.00018152210108471,0.000168653425663559,0.000141069557648614,0.000182402794807155,0.000157561006989109,0.000150101371123498,0.000162692995132085,0.000122695605291781,0.000176564318871264,8.69225084344878e-05,6.49043063500931e-05,6.00284227788765e-05,3.79826056500542e-06,1.23795876301627e-06,1.05548719829338e-06,3.7323892138805e-06,7.68662661891775e-08,2.62094041402341e-08,2.63583082186919e-09,4.09716482018121e-07,0,4.73862125806542e-07,1.87091465571975e-06,0,0,0,7.19626999928718e-07,1.98698759457951e-08,2.08301247867902e-06,0,5.43280425954483e-06,0,7.90927848185058e-07,0,1.37978752007015e-06,0,0,5.44747313944095e-07,0,5.28678507077311e-07,0,5.77719050376385e-07,2.79942162724907e-06,1.20741516391618e-06,0,0,0,0,0,0,0,0,9.00017197430101e-07,0,0,0
0,2.44858087281218e-06,0,1.27665805239291e-06,1.81826380738893e-06,0,0,3.26247935797181e-06,0,1.91272641128181e-06,2.31971764483688e-06,0,3.67789396278516e-07,0,1.99398694229544e-06,1.32281964113617e-06,0,1.62091320689749e-06,1.53617953065146e-07,1.03851120718746e-05,2.10167550890033e-06,1.73311831597353e-06,5.77731941697671e-06,0,3.09811069303357e-06,0,0,1.71716240274388e-06,3.11182901601007e-05,5.71108421250071e-06,1.35212956697615e-05,2.06527429509338e-05,7.7368505129225e-06,4.84137304586373e-05,8.82748593890034e-05,9.99263342243056e-05,0.000121087692931864,0.00014773355404499,9.90942978430534e-05,0.000115031475981041,0.000202723029050578,0.000172476336926641,0.000280851154781196,0.000207799547574669,0.000274785957274708,0.000347077429329598,0.000293754555897566,0.000239492296075658,0.000314460938155888,0.000355316534081249,0.000264977743591513,0.000218906638715362,0.000250664625250018,0.000174867725815511,0.000171205421484678,0.000138539166100991,3.84095474035332e-05,8.37051362507374e-07,4.02678550212342e-08,4.97560127789757e-07,6.89123681900591e-07,5.07686447873199e-07,9.15689019595427e-07,8.93004941451776e-07,6.10000429505487e-07,5.1624343565516e-07,0,3.013767408814e-07,0,3.89225616861011e-07,1.70538030476946e-07,6.59759538487185e-08,2.00247403508838e-07,1.77634287069702e-07,0,4.41305188080799e-07,0,0,7.2226263424092e-08,8.415756374096e-08,6.08555770832963e-07,2.8321625454007e-06,3.3099176630219e-08,1.06803425330653e-07,0,0,0,9.40828382477981e-07,0,1.86045242506256e-07,0,6.34469106869003e-08,0,0,6.85815673701365e-07,1.34193669877737e-07,0,1.12408921903571e-07,4.69897131414243e-08,0
8.95385418280518e-07,0,3.36884830994039e-08,2.58834172364647e-06,0,1.74061027358405e-06,0,1.04898783606308e-05,0,0,0,1.19499340992724e-08,0,1.5969671411606e-06,0,0,0,0,4.34589911150111e-08,4.44412414582705e-06,0,1.26907551136332e-06,1.49599329443982e-06,0,0,0,4.84337470603653e-06,9.97884286257229e-07,6.75108609012113e-06,1.3151607663482e-05,6.11751341390802e-05,3.37088414405952e-05,2.67827595461197e-05,6.72102915218218e-05,0.000109395069312572,0.000153705034491735,0.000167115679284344,0.000247819995146469,0.000230019810691385,0.000258724153551596,0.000345400315762071,0.000452696624900608,0.000475485865456305,0.000427436312756597,0.000436560411400588,0.000619150621486216,0.00067272070955491,0.000519518493366123,0.000665916070109113,0.000549843248757468,0.000755736736367198,0.000547449295834871,0.000406976414186453,0.000409311091322961,0.000298849412274501,0.000192338779677317,5.80038094512783e-05,2.08856324398968e-09,4.21111635140455e-07,3.27666977074715e-07,6.45391021553116e-07,4.35096679969983e-07,5.14191253080296e-07,2.73157013776185e-07,0,4.91148636499076e-07,7.73895029139491e-07,3.3597445608397e-07,2.26510346573221e-07,0,3.12582542582812e-07,4.65040770608604e-07,7.84615522671265e-07,7.35660844944118e-07,0,0,5.34787401476874e-08,5.68428765326836e-08,3.19532439493509e-07,0,0,2.87473947048317e-06,0,0,7.83992273688512e-07,8.33875898373589e-07,0,0,6.98162949988174e-07,1.73909976999571e-07,0,1.47431175513732e-07,8.25095155891319e-08,0,0,2.88724754372115e-07,0,5.02912528525839e-09,0,0
0,0,1.84371750534004e-06,0,0,0,0,0,0,0,0,1.38538736577878e-07,0,0,0,0,0,0,0,0,2.25944874232124e-06,0,1.16674736380677e-06,0,3.51827321833724e-06,3.32099221076627e-05,1.56582023879101e-05,5.97247399053496e-06,8.10559531874291e-06,2.33678769756504e-05,8.77992762763995e-05,6.93426240261293e-05,5.78511336235221e-05,0.000112008621737673,0.000188668001025564,0.000159697727825982,0.000245059743656526,0.0004535633655595,0.000345909172248959,0.000459299539465853,0.000553422999324836,0.000545899452100902,0.000588727908890838,0.000685054840645018,0.00085922613056168,0.00085608160651782,0.000965981048505782,0.000766747252629304,0.000982300514285665,0.000981439162610252,0.000927565888168817,0.000784568927881178,0.000843022290274427,0.000537225103356303,0.00043916109782777,0.00048730657229479,8.05906017341399e-05,4.96926851968548e-07,6.67019226516878e-08,5.20694273728372e-08,0,6.55542925580039e-07,4.23769476570434e-07,0,1.43600543340972e-06,0,3.88564362370298e-07,5.77791271178456e-07,0,2.21161068456504e-07,0,0,0,0,5.49852869824817e-07,2.51387000832632e-06,1.09896887613538e-06,0,0,0,0,3.8247573412933e-08,2.95611127872976e-07,0,4.88588381500485e-07,7.47964889822054e-07,0,0,1.18952900693623e-06,0,0,0,2.00076039900871e-07,0,0,0,0,0,0,0
