-0.252882,-2.33568e-18,-4.27823e-17,0.288675,1.1452e-18,-9.90597e-18,0.068144,3.74389e-17,-0.118029,-1.38039e-18,2.2753e-17,-1.4564e-17,-2.84033e-17,-2.77556e-17,6.39883e-19,1.12757e-16,4.41364e-19,-3.66592e-17,1.34551e-17,2.06745e-17,0.0101667,6.52686e-17,-0.0151556,-1.12656e-17,0.020049,-3.76167e-18,3.57966e-17,-1.53272e-17,-4.30962e-17,-2.71517e-17,3.56034e-17,1.38778e-17,-1.40472e-17,4.16334e-17,-9.80331e-20,1.31839e-16,1.27062e-17,-2.95389e-17,7.60563e-18,5.92366e-17,2.86351e-17,-1.51299e-17,0.00269832,-3.38172e-18,-0.00391023,-1.46416e-17,0.00428345,3.28002e-17,-0.00579981,-1.87516e-17,1.06721e-17,2.10084e-18,-3.39751e-17,-3.68424e-17,2.30514e-17,-3.06558e-17,7.28215e-18,9.71445e-17,6.68184e-18,-3.46945e-17,3.95126e-17,1.04083e-16,-2.427e-17,-9.71445e-17
-2.33568e-18,-0.178666,5.0307e-17,-6.13499e-18,0.223607,1.29688e-17,-3.80364e-18,-5.89806e-17,3.72367e-19,-0.121834,2.13752e-18,0.0314575,8.67362e-19,-1.11146e-17,3.46945e-18,-3.78319e-18,-1.38778e-17,1.24428e-17,4.16334e-17,4.39675e-18,3.03047e-18,9.54098e-18,4.33948e-18,-7.80626e-18,2.81295e-19,0.0354638,-5.98585e-18,-0.0158599,2.83163e-18,0.00489447,3.03577e-17,-8.79988e-18,2.25514e-17,-1.32328e-17,1.21431e-17,3.09887e-20,1.11022e-16,2.06654e-17,-1.35308e-16,-1.19908e-17,-5.20417e-18,-1.4908e-18,1.04277e-17,-2.42861e-17,7.91743e-18,-3.46945e-17,2.29622e-18,1.56125e-17,3.49287e-19,-0.0228467,-2.41499e-18,0.0119749,-1.36815e-18,-0.00649904,-1.32667e-17,0.00208457,-1.21431e-17,-9.57745e-18,2.08167e-17,-1.76324e-17,2.60209e-17,-2.7173e-18,-1.56125e-17,-3.82835e-19
-4.27823e-17,5.0307e-17,-0.178666,2.93316e-17,-4.85723e-17,-3.17817e-17,-4.50382e-17,0.223607,3.25568e-17,4.51028e-17,3.03897e-17,3.81639e-17,0.0770548,5.92159e-17,-0.0994773,-1.82418e-17,2.1684e-18,-9.18219e-17,-3.83808e-17,3.23544e-17,6.1405e-17,-1.80411e-16,1.03627e-16,2.35922e-16,-1.3145e-17,-4.85723e-17,9.80166e-17,-5.20417e-18,-4.19097e-17,8.23994e-18,0.0189562,-2.37833e-18,-0.0258991,-9.19148e-17,0.0224293,1.68897e-18,9.36751e-17,-9.18281e-17,4.51028e-17,7.89056e-17,-2.08167e-17,3.42125e-19,1.65975e-16,6.93889e-17,1.74959e-16,9.02056e-17,-4.36104e-18,3.81639e-17,-2.34892e-19,-8.50015e-17,3.29243e-17,-1.21431e-17,-2.1006e-17,5.46438e-17,-1.21171e-17,-1.1601e-17,0.0110305,-1.63792e-16,-0.0153184,-2.47238e-16,0.0143699,-7.61184e-18,-0.0122121,-2.84689e-18
0.288675,-6.13499e-18,2.93316e-17,-0.374782,7.44157e-18,-7.13556e-18,-0.129099,-3.96202e-17,0.223607,3.94746e-21,1.82506e-17,1.01811e-17,1.3087e-17,0.0588114,2.03617e-18,-0.0759252,-5.92414e-18,-1.73617e-17,-8.05374e-18,1.06093e-17,8.67362e-17,-4.74361e-17,-6.245e-17,1.37444e-17,-8.32667e-17,8.20711e-18,2.24976e-17,2.14745e-18,-1.65297e-17,-5.35977e-18,-4.22258e-18,0.00779119,1.88851e-18,-0.00841544,-5.98927e-18,0.0112905,-9.27927e-18,-9.64439e-18,8.12134e-18,1.00804e-17,1.62327e-18,-5.55661e-19,3.46945e-17,-2.33984e-17,-1.94289e-16,1.7228e-17,1.66533e-16,-1.92378e-17,-6.93889e-17,1.03294e-17,1.05464e-17,-8.21303e-18,-1.63727e-17,2.41435e-17,-1.23141e-17,2.26845e-17,-2.10298e-17,0.00309923,-2.56215e-17,-0.00322081,-3.63049e-17,0.00356074,1.87394e-17,-0.00485247
1.1452e-18,0.223607,-4.85723e-17,7.44157e-18,-0.313184,-1.81806e-17,3.78705e-18,6.59195e-17,6.58061e-19,0.231455,-8.01193e-18,-0.0597614,0,1.1188e-17,1.73472e-18,4.1688e-18,-0.0880998,9.49515e-18,0.0332986,4.48253e-18,-3.01373e-19,-3.20924e-17,-2.18933e-18,-2.81893e-18,-4.11588e-19,1.35308e-16,-8.52004e-18,-7.63278e-17,1.17174e-17,-3.03577e-17,-5.0307e-17,5.54356e-18,-2.94903e-17,1.43364e-17,-6.93889e-18,5.61602e-20,0.0120611,-1.24897e-17,-0.00593846,-4.74372e-19,0.00271052,1.62555e-17,-5.73708e-18,3.81639e-17,-3.94024e-18,6.93889e-17,-2.56092e-18,-1.73472e-17,-4.06978e-19,1.8735e-16,-7.46933e-18,-1.59595e-16,1.65488e-17,3.64292e-17,1.69192e-17,0,2.08167e-17,6.8113e-18,-1.9082e-17,1.4918e-17,-5.89806e-17,2.30839e-18,3.46945e-18,2.2643e-19
-9.90597e-18,1.29688e-17,-3.17817e-17,-7.13556e-18,-1.81806e-17,-0.162285,-8.31153e-18,3.87484e-17,-9.97892e-18,3.95762e-17,0.188982,2.10597e-17,-6.61139e-18,-1.59986e-17,1.12485e-17,3.61455e-18,-3.55367e-17,-0.0890131,2.50152e-17,0.0336438,5.29045e-18,-2.19968e-17,-3.78603e-17,-5.61532e-17,-2.92434e-19,2.46588e-17,-9.02056e-17,-7.90196e-17,4.85723e-17,2.58006e-17,3.20378e-17,-3.08528e-18,-6.72845e-18,2.33019e-17,2.76245e-17,1.07052e-18,1.06054e-18,0.0144178,7.00649e-17,-0.0101018,-2.17573e-17,0.00354941,2.23857e-17,-3.67574e-17,-2.99415e-17,4.01911e-17,6.21356e-18,-1.97771e-17,8.35704e-19,-1.77759e-17,1.42247e-16,-2.67592e-17,-1.2837e-16,4.01289e-17,2.77556e-17,-1.03756e-17,1.59043e-17,2.0269e-17,-3.19888e-17,3.95641e-17,1.63022e-17,-8.43612e-18,1.46521e-17,-2.33394e-18
0.068144,-3.80364e-18,-4.50382e-17,-0.129099,3.78705e-18,-8.31153e-18,-0.200893,4.02951e-17,0.06687,-3.73627e-18,2.06508e-17,-1.84015e-17,-2.48363e-17,0.20702,-3.96912e-19,-1.14492e-16,1.12278e-18,-4.25155e-17,1.95844e-17,1.61512e-17,0.0663889,6.22004e-17,-0.0714967,-1.30966e-17,-0.0144372,-4.30381e-18,5.42552e-17,-1.85789e-17,-4.88832e-17,-2.72427e-17,2.54875e-17,6.245e-17,-1.39229e-17,-6.245e-17,2.5957e-18,-5.55112e-17,1.6722e-17,-5.01206e-17,6.76074e-18,8.95787e-17,3.42156e-17,-9.98471e-18,0.00985768,3.35927e-17,-0.0123411,-2.1732e-17,0.00713001,3.39233e-17,0.00476369,-1.65398e-17,2.58105e-17,1.77007e-17,-6.02466e-17,-2.73195e-17,1.64989e-17,5.02458e-18,6.4633e-18,-1.17961e-16,-7.46126e-17,7.97973e-17,4.50504e-17,-3.03577e-17,-4.33245e-18,4.85723e-17
3.74389e-17,-5.89806e-17,0.223607,-3.96202e-17,6.59195e-17,3.87484e-17,4.02951e-17,-0.313184,-1.15032e-17,-4.85723e-17,-4.03558e-17,3.38271e-17,-0.146385,-7.95144e-17,0.188982,7.2215e-18,-2.68882e-17,1.08897e-16,-6.1149e-17,-1.51523e-17,-4.57763e-17,0.070637,-2.66737e-17,-0.062296,1.37513e-17,6.93889e-17,-9.83358e-17,0,1.21115e-17,-7.58942e-17,2.42861e-17,-9.55102e-18,-3.1225e-17,3.78582e-17,4.85723e-17,1.26789e-18,-8.32667e-17,8.02361e-17,6.245e-17,-8.24003e-17,2.1684e-17,-3.29134e-17,-4.6769e-17,0.00857143,-1.59672e-17,-0.00813157,2.49633e-17,0.00696346,2.67893e-18,6.59195e-17,-2.98936e-17,-9.19403e-17,2.53059e-17,-1.38778e-17,4.13242e-17,-2.42861e-17,-6.93889e-18,8.83385e-17,0,4.84208e-17,2.77556e-17,-1.21959e-17,-6.93889e-18,-2.84128e-18
-0.118029,3.72367e-19,3.25568e-17,0.223607,6.58061e-19,-9.97892e-18,0.06687,-1.15032e-17,-0.278108,-1.27188e-18,2.1324e-17,4.26994e-18,6.02722e-18,-0.0597614,4.71715e-18,0.231455,-9.63964e-19,-3.54551e-17,-4.59868e-18,1.25424e-17,-0.00859788,4.99326e-18,0.0286768,-4.17549e-19,-0.100878,8.13719e-19,2.44079e-17,-2.48355e-18,-1.00722e-17,-1.12492e-20,3.34677e-18,2.77556e-17,1.76615e-17,0,7.67207e-19,4.16334e-17,3.44129e-18,-2.10029e-17,1.40844e-17,6.82726e-19,2.37524e-17,-9.70377e-18,-0.000808574,-1.78381e-17,0.00229416,-2.90424e-17,-0.00620178,-5.53023e-18,0.0167213,-1.01785e-18,3.95907e-18,-1.78569e-17,2.25002e-17,-3.4077e-17,2.19272e-17,3.73127e-17,-1.86029e-17,-6.93889e-18,4.48042e-17,1.73472e-17,4.46675e-17,-3.46945e-17,1.10515e-17,-6.93889e-18
-1.38039e-18,-0.121834,4.68375e-17,3.94746e-21,0.231455,3.95762e-17,-3.73627e-18,-5.20417e-17,-1.27188e-18,-0.280985,-1.80151e-17,0.0411348,-2.38524e-18,5.27981e-18,2.77556e-17,-2.95581e-18,0.235702,-2.23719e-18,-0.0445435,-3.41354e-17,2.05349e-18,5.20417e-17,-2.54036e-18,-8.67362e-18,6.79623e-19,-0.115789,-1.34031e-17,0.0254156,-5.92254e-18,-0.00377493,-1.73472e-18,4.83502e-18,1.56125e-17,-8.97592e-18,0,-3.45013e-19,1.97758e-16,1.31879e-17,-1.12757e-16,8.84902e-18,5.63785e-17,-2.37342e-17,3.41272e-18,2.42861e-17,-3.155e-18,-2.08167e-17,2.66986e-18,3.46945e-17,8.18229e-20,0.0378083,3.27299e-19,-0.0108995,-1.41764e-17,0.00268889,-1.67196e-17,-0.000345018,2.60209e-18,-7.28592e-18,0,-2.68499e-18,2.42861e-17,-2.3008e-18,1.38778e-17,1.183e-19
