516	31	6.05000000000000	2	0.904000000000000	0.494000000000000	0.301000000000000	0.194000000000000	0.128000000000000	0.0863000000000000	0.0597000000000000	0.0438000000000000	0.0357000000000000	0.0332000000000000	0.0344000000000000	0.0379000000000000	0.0426000000000000	0.0474000000000000	0.0517000000000000	0.0551000000000000	0.0572000000000000	0.0582000000000000	0.0580000000000000	0.0569000000000000	0.0553000000000000	0.0534000000000000	0.0515000000000000	0.0499000000000000	0.0487000000000000	0.0480000000000000	0.0479000000000000	0.0481000000000000	0.0485000000000000	0.0490000000000000	0.0494000000000000	0.0499000000000000
393	23.6000000000000	4.70000000000000	1.62000000000000	0.767000000000000	0.435000000000000	0.270000000000000	0.173000000000000	0.111000000000000	0.0715000000000000	0.0466000000000000	0.0325000000000000	0.0264000000000000	0.0258000000000000	0.0290000000000000	0.0341000000000000	0.0399000000000000	0.0454000000000000	0.0499000000000000	0.0529000000000000	0.0542000000000000	0.0539000000000000	0.0521000000000000	0.0494000000000000	0.0461000000000000	0.0428000000000000	0.0398000000000000	0.0375000000000000	0.0363000000000000	0.0360000000000000	0.0366000000000000	0.0378000000000000	0.0393000000000000	0.0407000000000000	0.0417000000000000	0.0428000000000000
308	18.5000000000000	3.77000000000000	1.36000000000000	0.676000000000000	0.397000000000000	0.249000000000000	0.159000000000000	0.0998000000000000	0.0615000000000000	0.0383000000000000	0.0260000000000000	0.0218000000000000	0.0228000000000000	0.0271000000000000	0.0329000000000000	0.0390000000000000	0.0443000000000000	0.0483000000000000	0.0506000000000000	0.0512000000000000	0.0500000000000000	0.0474000000000000	0.0438000000000000	0.0398000000000000	0.0358000000000000	0.0324000000000000	0.0301000000000000	0.0290000000000000	0.0293000000000000	0.0307000000000000	0.0329000000000000	0.0354000000000000	0.0377000000000000	0.0393000000000000	0.0410000000000000
248	14.9000000000000	3.16000000000000	1.25000000000000	0.692000000000000	0.450000000000000	0.311000000000000	0.217000000000000	0.148000000000000	0.0977000000000000	0.0616000000000000	0.0371000000000000	0.0217000000000000	0.0135000000000000	0.0103000000000000	0.0104000000000000	0.0126000000000000	0.0155000000000000	0.0185000000000000	0.0210000000000000	0.0226000000000000	0.0234000000000000	0.0232000000000000	0.0222000000000000	0.0207000000000000	0.0189000000000000	0.0169000000000000	0.0150000000000000	0.0132000000000000	0.0117000000000000	0.0106000000000000	0.00973000000000000	0.00915000000000000	0.00879000000000000	0.00860000000000000	0.00845000000000000
203	12.2000000000000	2.67000000000000	1.11000000000000	0.647000000000000	0.433000000000000	0.303000000000000	0.211000000000000	0.143000000000000	0.0926000000000000	0.0572000000000000	0.0337000000000000	0.0196000000000000	0.0124000000000000	0.0101000000000000	0.0109000000000000	0.0132000000000000	0.0160000000000000	0.0186000000000000	0.0205000000000000	0.0215000000000000	0.0216000000000000	0.0209000000000000	0.0196000000000000	0.0178000000000000	0.0158000000000000	0.0138000000000000	0.0120000000000000	0.0103000000000000	0.00902000000000000	0.00802000000000000	0.00733000000000000	0.00689000000000000	0.00663000000000000	0.00651000000000000	0.00641000000000000
170	10.2000000000000	2.30000000000000	1.02000000000000	0.617000000000000	0.422000000000000	0.297000000000000	0.205000000000000	0.137000000000000	0.0873000000000000	0.0527000000000000	0.0304000000000000	0.0176000000000000	0.0116000000000000	0.0102000000000000	0.0114000000000000	0.0137000000000000	0.0161000000000000	0.0181000000000000	0.0193000000000000	0.0196000000000000	0.0192000000000000	0.0181000000000000	0.0165000000000000	0.0146000000000000	0.0127000000000000	0.0109000000000000	0.00927000000000000	0.00792000000000000	0.00688000000000000	0.00614000000000000	0.00567000000000000	0.00541000000000000	0.00529000000000000	0.00524000000000000	0.00522000000000000
143	8.60000000000000	2.03000000000000	0.947000000000000	0.598000000000000	0.417000000000000	0.293000000000000	0.201000000000000	0.132000000000000	0.0824000000000000	0.0486000000000000	0.0276000000000000	0.0162000000000000	0.0115000000000000	0.0109000000000000	0.0123000000000000	0.0145000000000000	0.0164000000000000	0.0177000000000000	0.0181000000000000	0.0178000000000000	0.0168000000000000	0.0153000000000000	0.0136000000000000	0.0119000000000000	0.0102000000000000	0.00862000000000000	0.00735000000000000	0.00635000000000000	0.00564000000000000	0.00519000000000000	0.00495000000000000	0.00487000000000000	0.00487000000000000	0.00489000000000000	0.00494000000000000
123	7.38000000000000	1.82000000000000	0.900000000000000	0.588000000000000	0.414000000000000	0.290000000000000	0.197000000000000	0.127000000000000	0.0775000000000000	0.0447000000000000	0.0251000000000000	0.0152000000000000	0.0117000000000000	0.0118000000000000	0.0134000000000000	0.0153000000000000	0.0166000000000000	0.0171000000000000	0.0168000000000000	0.0158000000000000	0.0144000000000000	0.0127000000000000	0.0110000000000000	0.00938000000000000	0.00798000000000000	0.00681000000000000	0.00592000000000000	0.00529000000000000	0.00490000000000000	0.00471000000000000	0.00468000000000000	0.00474000000000000	0.00483000000000000	0.00491000000000000	0.00501000000000000
106	6.42000000000000	1.66000000000000	0.868000000000000	0.583000000000000	0.413000000000000	0.288000000000000	0.193000000000000	0.122000000000000	0.0727000000000000	0.0410000000000000	0.0229000000000000	0.0145000000000000	0.0121000000000000	0.0128000000000000	0.0145000000000000	0.0160000000000000	0.0167000000000000	0.0165000000000000	0.0155000000000000	0.0139000000000000	0.0121000000000000	0.0103000000000000	0.00867000000000000	0.00729000000000000	0.00620000000000000	0.00540000000000000	0.00486000000000000	0.00456000000000000	0.00444000000000000	0.00447000000000000	0.00458000000000000	0.00473000000000000	0.00489000000000000	0.00499000000000000	0.00512000000000000
92.5000000000000	5.64000000000000	1.54000000000000	0.845000000000000	0.580000000000000	0.413000000000000	0.286000000000000	0.189000000000000	0.117000000000000	0.0681000000000000	0.0375000000000000	0.0209000000000000	0.0139000000000000	0.0124000000000000	0.0136000000000000	0.0153000000000000	0.0165000000000000	0.0166000000000000	0.0157000000000000	0.0140000000000000	0.0121000000000000	0.0100000000000000	0.00817000000000000	0.00666000000000000	0.00552000000000000	0.00474000000000000	0.00427000000000000	0.00404000000000000	0.00399000000000000	0.00407000000000000	0.00423000000000000	0.00442000000000000	0.00462000000000000	0.00479000000000000	0.00491000000000000	0.00504000000000000
81.3000000000000	5.01000000000000	1.45000000000000	0.830000000000000	0.579000000000000	0.413000000000000	0.284000000000000	0.185000000000000	0.112000000000000	0.0636000000000000	0.0343000000000000	0.0192000000000000	0.0134000000000000	0.0128000000000000	0.0143000000000000	0.0159000000000000	0.0166000000000000	0.0162000000000000	0.0147000000000000	0.0126000000000000	0.0103000000000000	0.00819000000000000	0.00638000000000000	0.00503000000000000	0.00413000000000000	0.00362000000000000	0.00341000000000000	0.00341000000000000	0.00353000000000000	0.00373000000000000	0.00396000000000000	0.00418000000000000	0.00438000000000000	0.00454000000000000	0.00464000000000000	0.00476000000000000
72	4.48000000000000	1.37000000000000	0.818000000000000	0.579000000000000	0.412000000000000	0.281000000000000	0.180000000000000	0.107000000000000	0.0594000000000000	0.0314000000000000	0.0176000000000000	0.0129000000000000	0.0130000000000000	0.0147000000000000	0.0161000000000000	0.0165000000000000	0.0156000000000000	0.0137000000000000	0.0113000000000000	0.00881000000000000	0.00664000000000000	0.00494000000000000	0.00377000000000000	0.00309000000000000	0.00280000000000000	0.00278000000000000	0.00293000000000000	0.00315000000000000	0.00340000000000000	0.00364000000000000	0.00385000000000000	0.00402000000000000	0.00414000000000000	0.00422000000000000	0.00432000000000000
64.1000000000000	4.05000000000000	1.31000000000000	0.808000000000000	0.578000000000000	0.410000000000000	0.277000000000000	0.175000000000000	0.102000000000000	0.0554000000000000	0.0287000000000000	0.0163000000000000	0.0126000000000000	0.0132000000000000	0.0149000000000000	0.0162000000000000	0.0161000000000000	0.0148000000000000	0.0126000000000000	0.00996000000000000	0.00746000000000000	0.00535000000000000	0.00381000000000000	0.00283000000000000	0.00235000000000000	0.00223000000000000	0.00234000000000000	0.00256000000000000	0.00282000000000000	0.00307000000000000	0.00327000000000000	0.00344000000000000	0.00356000000000000	0.00365000000000000	0.00370000000000000	0.00377000000000000
