  0.02500000,  -0.00000241
  0.07500000,   0.00000141
  0.12500000,   0.00000710
  0.17500000,   0.00001202
  0.22500000,   0.00001446
  0.27500000,   0.00001462
  0.32500000,   0.00001418
  0.37500000,   0.00001506
  0.42500000,   0.00001846
  0.47500000,   0.00002466
  0.52500000,   0.00003348
  0.57500000,   0.00004462
  0.62500000,   0.00005774
  0.67500000,   0.00007263
  0.72500000,   0.00008930
  0.77500000,   0.00010796
  0.82500000,   0.00012907
  0.87500000,   0.00015326
  0.92500000,   0.00018135
  0.97500000,   0.00021426
  1.02500000,   0.00025293
  1.07500000,   0.00029816
  1.12500000,   0.00035043
  1.17500000,   0.00040964
  1.22500000,   0.00047489
  1.27500000,   0.00054435
  1.32500000,   0.00061558
  1.37500000,   0.00068715
  1.42500000,   0.00076360
  1.47500000,   0.00086631
  1.52500000,   0.00105292
  1.57500000,   0.00143856
  1.62500000,   0.00218874
  1.67500000,   0.00346148
  1.72500000,   0.00552762
  1.77500000,   0.00995798
  1.82500000,   0.02271240
  1.87500000,   0.05657393
  1.92500000,   0.12570257
  1.97500000,   0.23067045
  2.02500000,   0.34946229
  2.07500000,   0.45077278
  2.12500000,   0.51771842
  2.17500000,   0.55482391
  2.22500000,   0.57538032
  2.27500000,   0.58896356
  2.32500000,   0.59958028
  2.37500000,   0.60885844
  2.42500000,   0.61800162
  2.47500000,   0.62800071
  2.52500000,   0.63950555
  2.57500000,   0.65287679
  2.62500000,   0.66829307
  2.67500000,   0.68577432
  2.72500000,   0.70510953
  2.77500000,   0.72575765
  2.82500000,   0.74682028
  2.87500000,   0.76716201
  2.92500000,   0.78566991
  2.97500000,   0.80153681
  3.02500000,   0.81440221
  3.07500000,   0.82425983
  3.12500000,   0.83120938
  3.17500000,   0.83524645
  3.22500000,   0.83622488
  3.27500000,   0.83394844
  3.32500000,   0.82824955
  3.37500000,   0.81898887
  3.42500000,   0.80602739
  3.47500000,   0.78922172
  3.52500000,   0.76842764
  3.57500000,   0.76821928
  3.62500000,   0.76801052
  3.67500000,   0.76780133
  3.72500000,   0.76759174
  3.77500000,   0.76738172
  3.82500000,   0.76717130
  3.87500000,   0.76696046
  3.92500000,   0.76674920
  3.97500000,   0.76653753
  4.02500000,   0.74532890
  4.07500000,   0.71981665
  4.12500000,   0.68983596
  4.17500000,   0.65520946
  4.22500000,   0.61577728
  4.27500000,   0.57145887
  4.32500000,   0.52230072
  4.37500000,   0.46850090
  4.42500000,   0.41051126
  4.47500000,   0.34930991
  4.52500000,   0.28672809
  4.57500000,   0.22551903
  4.62500000,   0.16894007
  4.67500000,   0.11995546
  4.72500000,   0.08045270
  4.77500000,   0.05085708
  4.82500000,   0.03026782
  4.87500000,   0.01695603
  4.92500000,   0.00894421
  4.97500000,   0.00444611
  5.02500000,   0.00208501
  5.07500000,   0.00092357
  5.12500000,   0.00038695
  5.17500000,   0.00015355
  5.22500000,   0.00005780
  5.27500000,   0.00002066
  5.32500000,   0.00000703
  5.37500000,   0.00000227
  5.42500000,   0.00000070
  5.47500000,   0.00000021
  5.52500000,   0.00000006
  5.57500000,   0.00000002
  5.62500000,   0.00000000
  5.67500000,   0.00000000
  5.72500000,   0.00000000
  5.77500000,   0.00000000
  5.82500000,   0.00000000
  5.87500000,   0.00000000
  5.92500000,   0.00000000
  5.97500000,   0.00000000
  6.02500000,   0.00000000
  6.07500000,   0.00000000
  6.12500000,   0.00000000
  6.17500000,   0.00000000
  6.22500000,   0.00000000
  6.27500000,   0.00000000
  6.32500000,   0.00000000
  6.37500000,   0.00000000
  6.42500000,   0.00000000
  6.47500000,   0.00000000
  6.52500000,   0.00000000
  6.57500000,   0.00000000
  6.62500000,   0.00000000
  6.67500000,   0.00000000
  6.72500000,   0.00000000
  6.77500000,   0.00000000
  6.82500000,   0.00000000
  6.87500000,   0.00000000
  6.92500000,   0.00000000
  6.97500000,   0.00000000
  7.02500000,   0.00000000
  7.07500000,   0.00000000
  7.12500000,   0.00000000
  7.17500000,   0.00000000
  7.22500000,   0.00000000
  7.27500000,   0.00000000
  7.32500000,   0.00000000
  7.37500000,   0.00000000
  7.42500000,   0.00000000
  7.47500000,   0.00000000
  7.52500000,   0.00000000
  7.57500000,   0.00000000
  7.62500000,   0.00000000
  7.67500000,   0.00000000
  7.72500000,   0.00000000
  7.77500000,   0.00000000
  7.82500000,   0.00000000
  7.87500000,   0.00000000
  7.92500000,   0.00000000
  7.97500000,   0.00000000
  8.02500000,   0.00000000
  8.07500000,   0.00000000
  8.12500000,   0.00000000
  8.17500000,   0.00000000
  8.22500000,   0.00000000
  8.27500000,   0.00000000
  8.32500000,   0.00000000
  8.37500000,   0.00000000
  8.42500000,   0.00000000
  8.47500000,   0.00000000
  8.52500000,   0.00000000
  8.57500000,   0.00000000
  8.62500000,   0.00000000
  8.67500000,   0.00000000
  8.72500000,   0.00000000
  8.77500000,   0.00000000
  8.82500000,   0.00000000
  8.87500000,   0.00000000
  8.92500000,   0.00000000
  8.97500000,   0.00000000
  9.02500000,   0.00000000
  9.07500000,   0.00000000
  9.12500000,   0.00000000
  9.17500000,   0.00000000
  9.22500000,   0.00000000
  9.27500000,   0.00000000
  9.32500000,   0.00000000
  9.37500000,   0.00000000
  9.42500000,   0.00000000
  9.47500000,   0.00000000
  9.52500000,   0.00000000
  9.57500000,   0.00000000
  9.62500000,   0.00000000
  9.67500000,   0.00000000
  9.72500000,   0.00000000
  9.77500000,   0.00000000
  9.82500000,   0.00000000
  9.87500000,   0.00000000
  9.92500000,   0.00000000
  9.97500000,   0.00000000
