0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	5.465150681572213e-7	1.2566968497597852e-6	2.6211806608164425e-6	5.18378634700275e-6	9.776537759711084e-6	1.7602958594588573e-5	3.0370022249286715e-5	5.029589476205692e-5	8.028089913047508e-5	0.000123805805752921	0.00018416755008905758	0.0002647585654154323	0.00036994721497603077	0.0004800390272809162	0.000608709563358318	0.000697892651300238	0.0007884696266484735	0.0009239212546203181	0.0009941731808095077	0.001019109657275169	0.0010180702140561446	0.0009933905949348557	0.0009316309109483991	0.000845559326340512	0.0008356731620425123	0.000873273772282904	0.0009289476338631527	0.000951165752089649	0.0009135363753856818	0.0008860867950600637	0.0008170330668449534	0.000777569535996107	0.000727822996484167	0.000614020157056332	0.0005095453992378485	0.0003918158092186976	0.00029261782384737054	0.0002121930209081925	0.000149461470241798	0.00010222285558929177	6.752772382896894e-5	4.286133993744265e-5	2.61162225368899e-5	1.5250766917529094e-5	8.509077010840406e-6	4.522216014646375e-6	2.27291874756985e-6	1.0292370824571205e-6	0.0
0.0	1.2132671792453096e-6	2.670826015807236e-6	5.341548473893839e-6	1.018476860630524e-5	1.861875345233309e-5	3.2613556044004265e-5	5.4929543656236845e-5	8.903093173080391e-5	0.0001395145828028163	0.00021198356214172684	0.000311455509555955	0.0004439331149495457	0.000621736186665085	0.000800774366641029	0.0010295594625896614	0.0011924706209044164	0.001468521952611567	0.0016838032141082444	0.0017962846724503929	0.0018196856815342294	0.0018313275885991085	0.0017869308534289542	0.0017039382641261763	0.001574708286737834	0.0015463400448296584	0.0016104792030752178	0.0016891427626029567	0.0017133969011081211	0.0016863820554899745	0.0016257434427423014	0.0015122685556111985	0.001320139778326288	0.0012235770752375254	0.001018898135199515	0.0008528559993812079	0.0006550211431386103	0.0004931393931627187	0.0003621117480562073	0.0002591341973055794	0.00018062570161639791	0.00012182222190506136	7.90434582678467e-5	4.9357848804046345e-5	2.9635296926161572e-5	1.7063343591514563e-5	9.398861613067815e-6	4.916829065316301e-6	2.3190073151624767e-6	0.0
0.0	2.466116879483683e-6	5.187293868673614e-6	9.919868256352016e-6	1.8192009453059898e-5	3.218843369391869e-5	5.478701673640581e-5	9.002244949897567e-5	0.00014271448197951509	0.00021954074336221114	0.0003289552119091812	0.0004776581796863901	0.0006757370732638405	0.0009598624720620369	0.001231662767808886	0.0016426954502125578	0.0020605248895494248	0.0024943944353808456	0.0028430837960738524	0.0030127487104156868	0.003029938140294326	0.003060900394344212	0.0030056343978804917	0.0029208649431640486	0.0027123655448850767	0.0026311175584065897	0.0027467940578985526	0.0028413080237146508	0.002841180933815169	0.0028105703426103985	0.002722391352585854	0.0025544596918208673	0.002284205447222694	0.001946162902061211	0.0015696424014068993	0.0013192453206550495	0.0010013192557415114	0.0007584786478514732	0.0005635761833726835	0.00040962887963467493	0.00029106921484388755	0.00020044244366086044	0.0001329069373365602	8.505205413813291e-5	5.253163297180453e-5	3.123832885638211e-5	1.785272938982355e-5	9.730253578126492e-6	4.780893782401663e-6	0.0
0.0	4.84931168088199e-6	9.75533059525393e-6	1.7832881297297395e-5	3.143749763797479e-5	5.383809044434141e-5	8.902177095598986e-5	0.00014270482819261115	0.000221163835291413	0.000333893553033536	0.0004937894919141277	0.000708540695613767	0.0009978804879521544	0.0014940146655125705	0.002084819449015437	0.0027437202391496335	0.003401730990758932	0.004098540389599828	0.004651458511273796	0.004902163126971151	0.004902178077163956	0.004990599855360598	0.005015466682261398	0.004938354362686498	0.004697583706855332	0.004542354676072526	0.004661750653227141	0.004714318093978685	0.004622320512464646	0.004559423741419976	0.004423626785090419	0.004184657310032244	0.003771657223150396	0.003233740641593848	0.002636247616175126	0.0020531369162770487	0.001495864202102723	0.0011324692617296055	0.0008509849278856821	0.0006280577487702505	0.00045500913055522145	0.00031978035563466547	0.00021642134370341816	0.0001417935253851297	9.002624830945681e-5	5.524868751483006e-5	3.273069638458922e-5	1.856031916248054e-5	9.47954121832195e-6	0.0
0.0	9.32189644923661e-6	1.7964158370488757e-5	3.1403142564446845e-5	5.321664169789232e-5	8.827891807021941e-5	0.00014187788992395364	0.00022214682174496897	0.00033686562447829405	0.0005003986026613545	0.0007367350101668769	0.0010690214387181541	0.0016673906389488217	0.0024745552658578997	0.0034274172346949266	0.0044645116062549915	0.005463391816249353	0.006564367855330839	0.00743296196239575	0.00783147619154228	0.008058078292408361	0.008326268524103717	0.008425143245064564	0.008353418656941293	0.007943832000650967	0.0076995308181909	0.007864979617781194	0.007866206732067286	0.007698038147428933	0.007462109504665448	0.00713020509662966	0.006770175294197314	0.006142892643889389	0.0052562874093505275	0.004315437163045722	0.0033909533252621405	0.00249735076234378	0.001710091679885531	0.0012739389085999202	0.000949328505356804	0.0006997881512514246	0.0005009548219026092	0.0003452268542063381	0.00023118485090276418	0.00015071642783333168	9.534416421539909e-5	5.847496667161791e-5	3.443664791859926e-5	1.8237204537313253e-5	0.0
0.0	1.7588141272115718e-5	3.252350752937628e-5	5.438621376099517e-5	8.855804392894803e-5	0.00014238370741918266	0.00022237225095539194	0.0003402616264318129	0.0005044261032892778	0.0007380760987779664	0.001103173720614696	0.0017942371446214801	0.0027492521554157113	0.004009949108570739	0.005558912990411842	0.007106127737184673	0.008709191128588967	0.010284456070441098	0.011657986998172686	0.012398138221682335	0.012995713876285103	0.013408164524119241	0.01361156003504619	0.013582629012154398	0.01306392148900818	0.012610404806633972	0.01275887864059247	0.012730715547898359	0.012503954958515019	0.012119323652817393	0.011568874178268783	0.01065206372955633	0.009682850102883875	0.008459488407642844	0.0069716621258244255	0.005480051234391177	0.004062428199632579	0.002862953195324821	0.0019152282847650216	0.0014186592283748146	0.0010616346872798	0.0007725783695644747	0.0005407269927396674	0.0003695841445119027	0.0002472233529545149	0.000161070239867798	0.00010215139547216487	6.237168866311148e-5	3.417177404413436e-5	0.0
0.0	3.265541873906786e-5	5.805227404502294e-5	9.289795343271829e-5	0.00014523408261548357	0.00022645247955669083	0.0003433131434849103	0.0005132592951866747	0.0007409244861232848	0.001069908783641762	0.001778728686542727	0.00288090718729224	0.0044177408151096845	0.006360444730522741	0.008692108005429158	0.0109922387474444	0.013506571134497667	0.01592625817452965	0.01842006211890039	0.019417799967243077	0.020154702847289614	0.02094869710153056	0.021303954261244984	0.0213228007539428	0.020606206543770007	0.019955575007764334	0.020173250725267752	0.020129725925412702	0.01975141507014089	0.019158510250062905	0.01835487725626139	0.016822185318065876	0.015059722930983791	0.013214908164742228	0.0108412822787952	0.008583508741547903	0.0064058562243849825	0.004558698487576191	0.003077976445279542	0.002107768081023332	0.0015904128419636284	0.0011737524895847847	0.0008319280244955503	0.0005798500352347124	0.00039796801462240334	0.0002668985962237706	0.00017488086873618686	0.00011053922957271378	6.252226092145843e-5	0.0
0.0	5.979880182644957e-5	0.0001024613532268393	0.0001571306060150328	0.0002359119400166278	0.0003578891655451788	0.0005277797525105297	0.0007771070997134844	0.0011095261100905155	0.0017633760678903202	0.0028361175000643814	0.004457694757119877	0.006915695974257024	0.009838802212377826	0.013283519892040959	0.016738377754314557	0.020549787269671577	0.024055997057250825	0.028119780198468235	0.029794917344076202	0.030755688454706203	0.03175544825895951	0.03217147663639139	0.03178258067717275	0.030625178459830146	0.030191999615986533	0.030795915833713668	0.030825797325369678	0.03026584061427405	0.0294232585740286	0.02833044180057271	0.02584274898694081	0.02289231997378567	0.019974765647638663	0.016375627762211072	0.01323480679956857	0.009981676104885484	0.007089033911802577	0.00486570587841747	0.003245592807358185	0.002370967566706691	0.0017615186081142787	0.0012583704154212538	0.0008938937766835083	0.0006298164877104411	0.0004346380254476852	0.00029397745266348895	0.00019206494932627415	0.00011192653710015679	0.0
0.0	0.00010800610179470451	0.00017886894001731442	0.00026331889117027735	0.00037964902243551484	0.0005633038831029853	0.0008109215858114721	0.00120531328728418	0.0018818903979095137	0.0029805657912629433	0.004734746246072482	0.007112159236073131	0.01057494417604765	0.014898823678371488	0.020055745463138354	0.025156358140117973	0.03021146311633441	0.03490736569342911	0.04074557503818323	0.044044561612388546	0.04518052919260588	0.045926178378133564	0.045845468714286595	0.045147407390604626	0.04350645157048755	0.04323953948471183	0.04479226743338878	0.04507827850910571	0.04472261423380118	0.04390986311606045	0.04235226648517104	0.03810933766525552	0.033603350901699885	0.029649092527458426	0.02452176057704476	0.020043779788173906	0.015216562961806214	0.010965068150029022	0.007453139483446338	0.005055869884122113	0.003416306085345908	0.0025731881989376317	0.0018552845056521712	0.0013494473983396865	0.0009794684369866138	0.0006959899912821612	0.00048570665650992187	0.00032754038625892456	0.00019629325890237347	0.0
